dataset_id,nlags,anisotropy_scaling,coordinates_type,variogram_model,opt_loss
18840905,2,5.0,euclidean,linear,1.6590517862210163
18870704,29,3.9900878604736416,geographic,power,3.390835661124142
18931102,40,5.0,geographic,power,1.5381538032523623
18960629,9,0.058222867399368626,geographic,gaussian,2.3755055801409015
18990407,16,5.0,euclidean,exponential,1.5837554577079787
19030303,3,0.33363432094680595,euclidean,linear,1.9370560737777816
19030524,41,0.3981395922304849,euclidean,linear,2.2744152251150163
19041114,43,0.5985352932735342,euclidean,linear,2.640355412917955
19080304,50,2.022201656164639,geographic,gaussian,2.8527646492189267
19100728,47,4.984049684603801,euclidean,gaussian,2.3053421580577504
19111201,8,1e-05,euclidean,gaussian,3.6594637958301863
19121101,2,3.099782392349715,euclidean,gaussian,2.908823269098958
19141003,10,0.6963903434903203,euclidean,linear,2.384516165365745
19151205,30,0.5737387173071464,euclidean,gaussian,4.207025844534219
19180123,21,3.5061940606782938,euclidean,gaussian,3.9953715121018196
19180528,50,0.19550661496261273,euclidean,gaussian,2.508813587774575
19210209,50,0.05156208387574065,euclidean,exponential,2.911532830290129
19220612,11,0.5687400510326391,euclidean,linear,1.9711226066672913
19230301,2,3.4809459086411896,euclidean,spherical,2.9957148753121006
19240731,2,1e-05,euclidean,power,2.180807294792893
19241012,2,5.0,geographic,linear,2.0147510802614534
19260826,5,1.4368179225967823,euclidean,spherical,1.7064879536322195
19270210,34,3.988196043404794,geographic,gaussian,4.695866720221465
19270527,50,5.0,euclidean,gaussian,3.416547720250761
19271105,14,0.5844378655682264,euclidean,linear,5.2555267502596035
19280804,6,5.0,euclidean,linear,3.080453688931096
19300320,9,5.0,euclidean,linear,3.07638346438466
19300829,13,5.0,euclidean,power,3.4332993923314747
19310217,36,0.5447143744751722,euclidean,linear,5.912951867822118
19310430,45,5.0,euclidean,power,3.0181441641214386
19321230,5,0.5592477954142326,euclidean,linear,4.815303310634195
19341031,44,0.044814435900354346,euclidean,gaussian,3.7476496620733157
19361118,9,2.405812621862431,euclidean,gaussian,4.588318221998836
19370816,35,5.0,euclidean,power,3.1600507611395203
19420528,19,4.239481829294642,euclidean,gaussian,3.2768590297304248
19420708,15,2.7641143652090427,euclidean,power,2.791902825335727
19420730,41,0.3981395922304849,euclidean,linear,3.0736948775048116
19421130,37,0.5895541512483456,euclidean,linear,3.9851654526697344
19430529,10,0.6963903434903203,euclidean,linear,3.5997655837897846
19440815,25,1.7076044383488427,euclidean,gaussian,3.1061786092531807
19460325,5,4.737745231486085,geographic,spherical,4.905266738268392
19490718,35,5.0,euclidean,power,2.8617524058178327
19490928,50,0.0844563926296588,euclidean,linear,3.835417204760238
19491109,20,0.2818138340858368,euclidean,gaussian,4.037808840840441
19500802,37,0.167543112463246,euclidean,gaussian,2.3197890672138803
19510412,14,0.28323671835278713,euclidean,linear,2.5633577761237216
19530527,10,0.6963903434903203,euclidean,linear,3.1324390629540333
19560321,2,4.854131187333574,euclidean,linear,3.130138705463389
19561216,50,5.0,euclidean,spherical,6.018559984399622
19580911,2,5.0,euclidean,power,2.1056216457070573
19591125,2,1.6723368297799328,euclidean,gaussian,4.825508849440666
19600217,10,0.6963903434903203,euclidean,linear,5.06340235695516
19611224,3,0.33363432094680595,euclidean,linear,4.870406547326681
19620921,50,2.459286841609007,euclidean,power,2.795218684579789
19630714,24,0.07695163380164993,euclidean,power,2.1204927422010185
19640524,25,0.17330400177428812,euclidean,gaussian,2.5767764759477676
19641206,44,2.4089914855101418,euclidean,power,4.4427611978736055
19650128,10,0.6963903434903203,euclidean,linear,5.687043022355664
19650530,2,5.0,geographic,exponential,2.934446130466458
19650928,39,0.02125325371536988,euclidean,linear,2.296965435687135
19670602,50,0.16399281854461156,euclidean,gaussian,2.061950072575128
19720210,2,0.10763381112293716,euclidean,spherical,3.8684749208889486
